id,game_id,timestamp,host,event,amount
6888185,1860563,"2020-03-14 15:43:25",1,bp,52
6888186,1860563,"2020-03-14 15:43:25",0,bp,48
6888222,1755862,"2020-03-14 15:43:24",0,sh,8
6888223,1755862,"2020-03-14 15:41:26",1,hd,19
6888224,1755862,"2020-03-14 15:41:26",0,hd,19
6888386,1744050,"2020-03-14 15:53:43",0,ck,5
6888387,1744050,"2020-03-14 15:39:36",1,bp,54
6888388,1744050,"2020-03-14 15:39:36",0,bp,46
6888430,1739813,"2020-03-14 16:52:01",1,gl,1
6888431,1739813,"2020-03-14 15:39:36",1,sh,5
6888432,1739813,"2020-03-14 15:54:44",1,sg,1
6888440,1739814,"2020-03-14 15:45:28",1,bp,58
6888441,1739814,"2020-03-14 15:45:28",0,bp,42
6888450,1739812,"2020-03-14 15:45:27",1,gl,1
6888451,1739812,"2020-03-14 15:45:27",1,sh,10
6888452,1739812,"2020-03-14 15:45:27",1,sg,4
6888453,1739812,"2020-03-14 16:19:09",1,ck,6
6888454,1739812,"2020-03-14 16:37:29",1,bp,56
6888455,1739812,"2020-03-14 16:37:29",0,bp,44
6888478,1739817,"2020-03-14 15:54:47",1,ck,2
6888479,1739817,"2020-03-14 15:39:37",1,bp,43
6888480,1739817,"2020-03-14 15:39:37",0,bp,57
6888498,1860561,"2020-03-14 15:45:25",1,bp,53
6888499,1860561,"2020-03-14 15:45:25",0,bp,47
6888510,1739347,"2020-03-14 16:15:44",0,sh,5
6888511,1739347,"2020-03-14 16:24:09",0,sg,1
6888512,1739347,"2020-03-14 15:54:48",1,bp,50
6888513,1739347,"2020-03-14 15:54:48",0,bp,50
6888520,1739351,"2020-03-14 15:43:27",1,sh,8
6888521,1739351,"2020-03-14 15:45:31",1,bp,66
6888522,1739351,"2020-03-14 15:45:31",0,bp,34
6888544,1739353,"2020-03-14 15:54:50",1,sh,3
6888545,1739353,"2020-03-14 16:17:10",1,ck,3
6888556,1739348,"2020-03-14 15:41:30",1,sh,5
6888557,1739348,"2020-03-14 16:42:09",1,bp,42
6888558,1739348,"2020-03-14 16:42:09",0,bp,58
6888578,1759813,"2020-03-14 16:40:22",1,bp,51
6888579,1759813,"2020-03-14 16:40:22",0,bp,49
6888592,1759817,"2020-03-14 15:41:30",1,gl,1
6888593,1759817,"2020-03-14 15:41:30",1,sh,6
6888594,1759817,"2020-03-14 15:41:30",1,sg,2
6888616,1732783,"2020-03-14 16:36:13",1,bp,68
6888617,1732783,"2020-03-14 16:36:13",0,bp,32
6888632,1859911,"2020-03-14 15:41:30",1,bp,44
